vehicle_id,enter_time_s,departure_time_s,travel_time_s,accumulated_waiting_time_s,waiting_fraction,completed_trip
223106_449_0,27533.0,27548.0,15.0,0.0,0.0,True
96554_395_0,27521.0,27549.0,28.0,0.0,0.0,True
179543_430_0,27545.0,27555.0,10.0,0.0,0.0,True
129232_408_0,27519.0,27557.0,38.0,0.0,0.0,True
264264_463_0,27494.0,27560.0,66.0,27.0,0.4091,True
156605_420_0,27537.0,27562.0,25.0,7.0,0.28,True
225840_450_0,27539.0,27563.0,24.0,5.0,0.2083,True
90524_391_0,27538.0,27564.0,26.0,6.0,0.2308,True
241905_452_0,27545.0,27566.0,21.0,0.0,0.0,True
221232_448_0,27543.0,27570.0,27.0,1.0,0.037,True
108657_400_0,27541.0,27572.0,31.0,8.0,0.2581,True
119154_405_0,27543.0,27574.0,31.0,8.0,0.2581,True
255204_459_0,27546.0,27576.0,30.0,5.0,0.1667,True
191095_435_0,27549.0,27577.0,28.0,4.0,0.1429,True
192264_435_0,27551.0,27579.0,28.0,1.0,0.0357,True
146055_416_0,27524.0,27581.0,57.0,19.0,0.3333,True
235632_451_0,27553.0,27581.0,28.0,2.0,0.0714,True
189908_434_0,27555.0,27583.0,28.0,1.0,0.0357,True
195112_436_0,27531.0,27583.0,52.0,14.0,0.2692,True
192959_435_0,27551.0,27585.0,34.0,0.0,0.0,True
240889_452_0,27576.0,27588.0,12.0,0.0,0.0,True
227710_450_0,27577.0,27590.0,13.0,0.0,0.0,True
118317_405_0,27557.0,27591.0,34.0,2.0,0.0588,True
211923_442_0,27579.0,27592.0,13.0,0.0,0.0,True
196403_436_0,27560.0,27593.0,33.0,0.0,0.0,True
199938_437_0,27582.0,27594.0,12.0,0.0,0.0,True
235084_451_0,27584.0,27596.0,12.0,0.0,0.0,True
245164_454_0,27584.0,27598.0,14.0,0.0,0.0,True
97744_395_0,27556.0,27600.0,44.0,9.0,0.2045,True
250910_457_0,27553.0,27601.0,48.0,7.0,0.1458,True
203421_439_0,27559.0,27603.0,44.0,3.0,0.0682,True
243602_453_0,27572.0,27604.0,32.0,0.0,0.0,True
234426_451_0,27563.0,27608.0,45.0,0.0,0.0,True
194955_436_0,27586.0,27610.0,24.0,7.0,0.2917,True
124484_406_0,27573.0,27612.0,39.0,13.0,0.3333,True
158244_421_0,27588.0,27613.0,25.0,6.0,0.24,True
247351_455_0,27581.0,27613.0,32.0,7.0,0.2188,True
144828_416_0,27590.0,27615.0,25.0,4.0,0.16,True
198488_436_0,27593.0,27615.0,22.0,2.0,0.0909,True
141959_415_0,27587.0,27616.0,29.0,9.0,0.3103,True
203061_439_0,27594.0,27617.0,23.0,0.0,0.0,True
209347_441_0,27592.0,27619.0,27.0,3.0,0.1111,True
179939_430_0,27583.0,27620.0,37.0,0.0,0.0,True
228656_450_0,27572.0,27620.0,48.0,9.0,0.1875,True
163330_422_0,27583.0,27622.0,39.0,0.0,0.0,True
243625_453_0,27585.0,27623.0,38.0,0.0,0.0,True
246679_455_0,27587.0,27624.0,37.0,0.0,0.0,True
179003_430_0,27584.0,27628.0,44.0,13.0,0.2955,True
165528_423_0,27590.0,27630.0,40.0,11.0,0.275,True
113765_402_0,27522.0,27634.0,112.0,82.0,0.7321,True
238345_451_0,27548.0,27636.0,88.0,54.0,0.6136,True
256203_460_0,27607.0,27638.0,31.0,0.0,0.0,True
171608_426_0,27596.0,27641.0,45.0,18.0,0.4,True
181872_431_0,27601.0,27641.0,40.0,19.0,0.475,True
159141_421_0,27612.0,27642.0,30.0,6.0,0.2,True
213025_443_0,27608.0,27643.0,35.0,15.0,0.4286,True
184890_431_0,27615.0,27644.0,29.0,6.0,0.2069,True
224285_449_0,27621.0,27644.0,23.0,1.0,0.0435,True
178643_430_0,27626.0,27645.0,19.0,0.0,0.0,True
168639_425_0,27622.0,27646.0,24.0,0.0,0.0,True
235176_451_0,27630.0,27647.0,17.0,0.0,0.0,True
153791_420_0,27624.0,27649.0,25.0,0.0,0.0,True
128376_408_0,27593.0,27650.0,57.0,25.0,0.4386,True
233874_451_0,27598.0,27653.0,55.0,21.0,0.3818,True
270606_465_0,27625.0,27655.0,30.0,9.0,0.3,True
239972_452_0,27630.0,27656.0,26.0,8.0,0.3077,True
177151_429_0,27632.0,27658.0,26.0,5.0,0.1923,True
100271_396_0,27554.0,27662.0,108.0,71.0,0.6574,True
199552_437_0,27567.0,27663.0,96.0,60.0,0.625,True
83081_390_0,27597.0,27665.0,68.0,41.0,0.6029,True
118134_405_0,27599.0,27667.0,68.0,40.0,0.5882,True
172307_426_0,27602.0,27670.0,68.0,31.0,0.4559,True
210369_441_0,27600.0,27670.0,70.0,33.0,0.4714,True
161303_421_0,27622.0,27672.0,50.0,13.0,0.26,True
200661_437_0,27630.0,27672.0,42.0,0.0,0.0,True
180172_430_0,27633.0,27673.0,40.0,0.0,0.0,True
141916_415_0,27637.0,27674.0,37.0,0.0,0.0,True
207900_441_0,27635.0,27675.0,40.0,0.0,0.0,True
212251_442_0,27642.0,27675.0,33.0,0.0,0.0,True
195696_436_0,27645.0,27677.0,32.0,0.0,0.0,True
217057_446_0,27658.0,27679.0,21.0,5.0,0.2381,True
142005_415_0,27660.0,27681.0,21.0,3.0,0.1429,True
168899_425_0,27637.0,27681.0,44.0,24.0,0.5455,True
136424_411_0,27645.0,27682.0,37.0,17.0,0.4595,True
234904_451_0,27662.0,27682.0,20.0,3.0,0.15,True
204034_439_0,27649.0,27684.0,35.0,14.0,0.4,True
238249_451_0,27646.0,27684.0,38.0,14.0,0.3684,True
157882_421_0,27651.0,27685.0,34.0,11.0,0.3235,True
180843_431_0,27634.0,27688.0,54.0,29.0,0.537,True
266204_464_0,27638.0,27689.0,51.0,26.0,0.5098,True
167003_424_0,27649.0,27690.0,41.0,3.0,0.0732,True
107922_400_0,27638.0,27693.0,55.0,1.0,0.0182,True
250949_457_0,27660.0,27694.0,34.0,0.0,0.0,True
227841_450_0,27662.0,27696.0,34.0,0.0,0.0,True
231790_451_0,27652.0,27697.0,45.0,12.0,0.2667,True
252222_457_0,27656.0,27699.0,43.0,10.0,0.2326,True
260830_461_0,27677.0,27700.0,23.0,0.0,0.0,True
116829_404_0,27601.0,27705.0,104.0,71.0,0.6827,True
86506_391_0,27602.0,27707.0,105.0,68.0,0.6476,True
197410_436_0,27611.0,27708.0,97.0,58.0,0.5979,True
204325_440_0,27638.0,27710.0,72.0,40.0,0.5556,True
234986_451_0,27645.0,27711.0,66.0,34.0,0.5152,True
243434_452_0,27648.0,27715.0,67.0,29.0,0.4328,True
158340_421_0,27650.0,27716.0,66.0,28.0,0.4242,True
107911_400_0,27680.0,27721.0,41.0,17.0,0.4146,True
136371_411_0,27683.0,27723.0,40.0,15.0,0.375,True
202020_438_0,27685.0,27724.0,39.0,15.0,0.3846,True
209919_441_0,27702.0,27726.0,24.0,4.0,0.1667,True
189864_434_0,27667.0,27730.0,63.0,23.0,0.3651,True
201027_437_0,27682.0,27730.0,48.0,8.0,0.1667,True
216082_445_0,27697.0,27730.0,33.0,0.0,0.0,True
219229_446_0,27688.0,27734.0,46.0,4.0,0.087,True
216370_445_0,27691.0,27735.0,44.0,4.0,0.0909,True
245045_453_0,27703.0,27735.0,32.0,0.0,0.0,True
266025_464_0,27641.0,27736.0,95.0,24.0,0.2526,True
82661_389_0,27652.0,27739.0,87.0,44.0,0.5057,True
154920_420_0,27714.0,27742.0,28.0,9.0,0.3214,True
170077_426_0,27718.0,27744.0,26.0,7.0,0.2692,True
142312_415_0,27653.0,27748.0,95.0,46.0,0.4842,True
209414_441_0,27718.0,27749.0,31.0,0.0,0.0,True
179815_430_0,27655.0,27750.0,95.0,46.0,0.4842,True
148428_417_0,27657.0,27751.0,94.0,47.0,0.5,True
197127_436_0,27670.0,27755.0,85.0,38.0,0.4471,True
198556_436_0,27673.0,27757.0,84.0,36.0,0.4286,True
265895_464_0,27720.0,27758.0,38.0,0.0,0.0,True
247971_455_0,27705.0,27760.0,55.0,17.0,0.3091,True
233343_451_0,27732.0,27761.0,29.0,0.0,0.0,True
244405_453_0,27707.0,27761.0,54.0,13.0,0.2407,True
267402_464_0,27709.0,27763.0,54.0,11.0,0.2037,True
259106_461_0,27727.0,27765.0,38.0,0.0,0.0,True
143000_415_0,27721.0,27768.0,47.0,21.0,0.4468,True
122055_406_0,27685.0,27772.0,87.0,40.0,0.4598,True
188278_433_0,27715.0,27774.0,59.0,21.0,0.3559,True
220359_447_0,27741.0,27781.0,40.0,1.0,0.025,True
138857_413_0,27736.0,27782.0,46.0,4.0,0.087,True
198727_436_0,27662.0,27782.0,120.0,38.0,0.3167,True
263211_462_0,27744.0,27783.0,39.0,0.0,0.0,True
110504_401_0,27742.0,27784.0,42.0,0.0,0.0,True
219903_447_0,27739.0,27784.0,45.0,0.0,0.0,True
179963_430_0,27747.0,27785.0,38.0,0.0,0.0,True
206544_440_0,27746.0,27786.0,40.0,0.0,0.0,True
175141_428_0,27749.0,27787.0,38.0,0.0,0.0,True
213302_443_0,27751.0,27787.0,36.0,0.0,0.0,True
203697_439_0,27753.0,27789.0,36.0,0.0,0.0,True
192037_435_0,27757.0,27791.0,34.0,0.0,0.0,True
120014_405_0,27755.0,27792.0,37.0,0.0,0.0,True
252867_458_0,27759.0,27794.0,35.0,0.0,0.0,True
202100_438_0,27765.0,27795.0,30.0,0.0,0.0,True
148137_417_0,27687.0,27796.0,109.0,40.0,0.367,True
131469_410_0,27718.0,27797.0,79.0,19.0,0.2405,True
193845_435_0,27769.0,27801.0,32.0,0.0,0.0,True
238908_451_0,27761.0,27802.0,41.0,0.0,0.0,True
225137_449_0,27771.0,27803.0,32.0,0.0,0.0,True
184237_431_0,27773.0,27804.0,31.0,0.0,0.0,True
211205_442_0,27767.0,27804.0,37.0,0.0,0.0,True
219025_446_0,27792.0,27805.0,13.0,0.0,0.0,True
182295_431_0,27768.0,27806.0,38.0,0.0,0.0,True
77659_386_0,27775.0,27806.0,31.0,0.0,0.0,True
208046_441_0,27776.0,27810.0,34.0,0.0,0.0,True
198676_436_0,27778.0,27813.0,35.0,0.0,0.0,True
261734_461_0,27784.0,27817.0,33.0,0.0,0.0,True
231519_451_0,27786.0,27830.0,44.0,2.0,0.0455,True
216121_445_0,27787.0,27832.0,45.0,3.0,0.0667,True
223231_449_0,27788.0,27832.0,44.0,2.0,0.0455,True
238407_451_0,27792.0,27832.0,40.0,1.0,0.025,True
141260_415_0,27793.0,27833.0,40.0,0.0,0.0,True
179656_430_0,27801.0,27835.0,34.0,0.0,0.0,True
180849_431_0,27795.0,27835.0,40.0,0.0,0.0,True
236097_451_0,27804.0,27836.0,32.0,0.0,0.0,True
237810_451_0,27805.0,27837.0,32.0,0.0,0.0,True
220709_447_0,27733.0,27841.0,108.0,89.0,0.8241,True
268789_465_0,27774.0,27841.0,67.0,48.0,0.7164,True
140435_414_0,27796.0,27842.0,46.0,23.0,0.5,True
196961_436_0,27799.0,27843.0,44.0,20.0,0.4545,True
103910_397_0,27720.0,27844.0,124.0,44.0,0.3548,True
134094_411_0,27811.0,27844.0,33.0,10.0,0.303,True
157354_421_0,27804.0,27844.0,40.0,17.0,0.425,True
204768_440_0,27722.0,27845.0,123.0,44.0,0.3577,True
241723_452_0,27815.0,27846.0,31.0,8.0,0.2581,True
244628_453_0,27817.0,27846.0,29.0,3.0,0.1034,True
142640_415_0,27821.0,27847.0,26.0,4.0,0.1538,True
219770_447_0,27823.0,27848.0,25.0,1.0,0.04,True
118292_405_0,27842.0,27852.0,10.0,0.0,0.0,True
210990_442_0,27807.0,27852.0,45.0,7.0,0.1556,True
213088_443_0,27809.0,27854.0,45.0,4.0,0.0889,True
131349_410_0,27811.0,27855.0,44.0,4.0,0.0909,True
85760_390_0,27844.0,27855.0,11.0,0.0,0.0,True
184591_431_0,27815.0,27857.0,42.0,0.0,0.0,True
233479_451_0,27813.0,27857.0,44.0,2.0,0.0455,True
269546_465_0,27812.0,27857.0,45.0,0.0,0.0,True
232421_451_0,27815.0,27859.0,44.0,1.0,0.0227,True
262726_462_0,27817.0,27860.0,43.0,0.0,0.0,True
244285_453_0,27819.0,27861.0,42.0,0.0,0.0,True
218695_446_0,27820.0,27862.0,42.0,0.0,0.0,True
248573_456_0,27827.0,27863.0,36.0,0.0,0.0,True
180378_430_0,27822.0,27864.0,42.0,0.0,0.0,True
188890_434_0,27829.0,27871.0,42.0,17.0,0.4048,True
196263_436_0,27829.0,27871.0,42.0,4.0,0.0952,True
196953_436_0,27827.0,27871.0,44.0,16.0,0.3636,True
191823_435_0,27836.0,27873.0,37.0,14.0,0.3784,True
240674_452_0,27841.0,27873.0,32.0,11.0,0.3438,True
215445_445_0,27849.0,27874.0,25.0,2.0,0.08,True
149367_417_0,27851.0,27876.0,25.0,0.0,0.0,True
166906_424_0,27856.0,27876.0,20.0,0.0,0.0,True
212053_442_0,27839.0,27876.0,37.0,0.0,0.0,True
262023_461_0,27842.0,27876.0,34.0,13.0,0.3824,True
262601_462_0,27835.0,27880.0,45.0,9.0,0.2,True
183959_431_0,27843.0,27882.0,39.0,1.0,0.0256,True
190075_434_0,27850.0,27882.0,32.0,0.0,0.0,True
213498_444_0,27852.0,27884.0,32.0,0.0,0.0,True
241894_452_0,27847.0,27884.0,37.0,0.0,0.0,True
98961_396_0,27849.0,27885.0,36.0,0.0,0.0,True
210089_441_0,27823.0,27886.0,63.0,0.0,0.0,True
215528_445_0,27854.0,27886.0,32.0,0.0,0.0,True
211632_442_0,27872.0,27891.0,19.0,0.0,0.0,True
245459_454_0,27860.0,27891.0,31.0,9.0,0.2903,True
109459_401_0,27874.0,27893.0,19.0,0.0,0.0,True
144378_416_0,27879.0,27894.0,15.0,0.0,0.0,True
200401_437_0,27863.0,27894.0,31.0,8.0,0.2581,True
114529_402_0,27870.0,27895.0,25.0,2.0,0.08,True
163322_422_0,27881.0,27896.0,15.0,0.0,0.0,True
212613_443_0,27878.0,27897.0,19.0,0.0,0.0,True
193139_435_0,27856.0,27901.0,45.0,7.0,0.1556,True
264022_463_0,27864.0,27901.0,37.0,1.0,0.027,True
118864_405_0,27867.0,27902.0,35.0,0.0,0.0,True
222452_448_0,27834.0,27902.0,68.0,4.0,0.0588,True
165327_423_0,27832.0,27905.0,73.0,4.0,0.0548,True
190180_434_0,27889.0,27909.0,20.0,2.0,0.1,True
261319_461_0,27883.0,27911.0,28.0,7.0,0.25,True
150838_418_0,27895.0,27912.0,17.0,0.0,0.0,True
235489_451_0,27888.0,27913.0,25.0,7.0,0.28,True
112564_401_0,27900.0,27914.0,14.0,0.0,0.0,True
248908_456_0,27897.0,27915.0,18.0,0.0,0.0,True
231031_450_0,27874.0,27920.0,46.0,5.0,0.1087,True
243275_452_0,27881.0,27922.0,41.0,2.0,0.0488,True
250378_456_0,27887.0,27923.0,36.0,0.0,0.0,True
226991_450_0,27891.0,27928.0,37.0,0.0,0.0,True
259376_461_0,27897.0,27928.0,31.0,0.0,0.0,True
241913_452_0,27886.0,27934.0,48.0,8.0,0.1667,True
255723_460_0,27900.0,27935.0,35.0,0.0,0.0,True
218049_446_0,27922.0,27941.0,19.0,0.0,0.0,True
230168_450_0,27913.0,27941.0,28.0,9.0,0.3214,True
198494_436_0,27927.0,27942.0,15.0,0.0,0.0,True
110772_401_0,27920.0,27943.0,23.0,0.0,0.0,True
54426_371_0,27928.0,27944.0,16.0,0.0,0.0,True
254314_459_0,27910.0,27951.0,41.0,3.0,0.0732,True
135934_411_0,27925.0,27959.0,34.0,0.0,0.0,True
204235_440_0,27927.0,27961.0,34.0,0.0,0.0,True
239308_451_0,27935.0,27966.0,31.0,0.0,0.0,True
248160_455_0,27937.0,27969.0,32.0,0.0,0.0,True
183954_431_0,27911.0,27971.0,60.0,0.0,0.0,True
274043_467_0,27944.0,27976.0,32.0,0.0,0.0,True
269667_465_0,27946.0,27983.0,37.0,0.0,0.0,True
78515_387_0,27950.0,27985.0,35.0,0.0,0.0,True
270659_466_0,27952.0,27986.0,34.0,0.0,0.0,True
262168_462_0,27957.0,27988.0,31.0,0.0,0.0,True
251011_457_0,27959.0,27992.0,33.0,0.0,0.0,True
183196_431_0,27961.0,27994.0,33.0,0.0,0.0,True
225089_449_0,27957.0,28000.0,43.0,24.0,0.5581,True
164980_423_0,27985.0,28002.0,17.0,0.0,0.0,True
152741_419_0,27947.0,28010.0,63.0,0.0,0.0,True
250236_456_0,27989.0,28019.0,30.0,0.0,0.0,True
253740_458_0,27991.0,28023.0,32.0,0.0,0.0,True
243617_453_0,27993.0,28027.0,34.0,0.0,0.0,True
226344_450_0,27995.0,28029.0,34.0,0.0,0.0,True
162223_421_0,27997.0,28030.0,33.0,0.0,0.0,True
208005_441_0,27999.0,28032.0,33.0,0.0,0.0,True
237039_451_0,28001.0,28035.0,34.0,0.0,0.0,True
247391_455_0,28003.0,28037.0,34.0,0.0,0.0,True
171784_426_0,28005.0,28038.0,33.0,0.0,0.0,True
235200_451_0,28030.0,28051.0,21.0,2.0,0.0952,True
260867_461_0,28030.0,28051.0,21.0,1.0,0.0476,True
212453_443_0,28036.0,28053.0,17.0,0.0,0.0,True
246710_455_0,28032.0,28053.0,21.0,0.0,0.0,True
223553_449_0,28040.0,28054.0,14.0,0.0,0.0,True
270405_465_0,28043.0,28056.0,13.0,0.0,0.0,True
223854_449_0,28038.0,28058.0,20.0,0.0,0.0,True
235273_451_0,28006.0,28061.0,55.0,7.0,0.1273,True
228790_450_0,28009.0,28062.0,53.0,6.0,0.1132,True
183270_431_0,28031.0,28065.0,34.0,0.0,0.0,True
204088_439_0,28033.0,28066.0,33.0,0.0,0.0,True
270102_465_0,28035.0,28072.0,37.0,0.0,0.0,True
211579_442_0,28037.0,28073.0,36.0,0.0,0.0,True
177898_430_0,28039.0,28075.0,36.0,0.0,0.0,True
274349_467_0,28047.0,28076.0,29.0,0.0,0.0,True
174994_428_0,28045.0,28080.0,35.0,17.0,0.4857,True
262563_462_0,28047.0,28082.0,35.0,16.0,0.4571,True
185436_432_0,28051.0,28084.0,33.0,12.0,0.3636,True
169791_426_0,28059.0,28085.0,26.0,5.0,0.1923,True
178886_430_0,28055.0,28086.0,31.0,9.0,0.2903,True
247873_455_0,28063.0,28088.0,25.0,1.0,0.04,True
241118_452_0,28041.0,28091.0,50.0,6.0,0.12,True
216920_446_0,28043.0,28093.0,50.0,5.0,0.1,True
242389_452_0,28045.0,28093.0,48.0,4.0,0.0833,True
268385_465_0,28047.0,28095.0,48.0,2.0,0.0417,True
206926_441_0,28061.0,28099.0,38.0,0.0,0.0,True
124843_406_0,28045.0,28100.0,55.0,18.0,0.3273,True
213148_443_0,28048.0,28100.0,52.0,16.0,0.3077,True
175166_428_0,28079.0,28101.0,22.0,3.0,0.1364,True
243994_453_0,28071.0,28102.0,31.0,4.0,0.129,True
188229_433_0,28076.0,28104.0,28.0,4.0,0.1429,True
190724_435_0,28054.0,28105.0,51.0,7.0,0.1373,True
234102_451_0,28073.0,28105.0,32.0,4.0,0.125,True
252528_458_0,28061.0,28105.0,44.0,4.0,0.0909,True
186635_432_0,28075.0,28106.0,31.0,3.0,0.0968,True
237469_451_0,28049.0,28110.0,61.0,11.0,0.1803,True
120613_405_0,28049.0,28111.0,62.0,1.0,0.0161,True
246348_454_0,28057.0,28111.0,54.0,5.0,0.0926,True
203186_439_0,28050.0,28112.0,62.0,10.0,0.1613,True
185099_432_0,28072.0,28114.0,42.0,2.0,0.0476,True
216447_445_0,28068.0,28114.0,46.0,3.0,0.0652,True
127493_407_0,28079.0,28115.0,36.0,0.0,0.0,True
213750_444_0,28070.0,28115.0,45.0,2.0,0.0444,True
251062_457_0,28074.0,28116.0,42.0,2.0,0.0476,True
238062_451_0,28082.0,28117.0,35.0,0.0,0.0,True
144723_416_0,28053.0,28118.0,65.0,0.0,0.0,True
200207_437_0,28051.0,28118.0,67.0,0.0,0.0,True
211385_442_0,28080.0,28118.0,38.0,0.0,0.0,True
159488_421_0,28055.0,28119.0,64.0,0.0,0.0,True
158820_421_0,28068.0,28120.0,52.0,5.0,0.0962,True
112058_401_0,28066.0,28121.0,55.0,7.0,0.1273,True
224883_449_0,28085.0,28124.0,39.0,0.0,0.0,True
259707_461_0,28090.0,28125.0,35.0,0.0,0.0,True
255757_460_0,28117.0,28127.0,10.0,0.0,0.0,True
98552_395_0,28077.0,28127.0,50.0,4.0,0.08,True
227464_450_0,28091.0,28129.0,38.0,14.0,0.3684,True
217155_446_0,28097.0,28130.0,33.0,10.0,0.303,True
226520_450_0,28096.0,28132.0,36.0,0.0,0.0,True
177303_429_0,28103.0,28133.0,30.0,9.0,0.3,True
205604_440_0,28105.0,28134.0,29.0,8.0,0.2759,True
138457_412_0,28107.0,28137.0,30.0,8.0,0.2667,True
277699_469_0,28119.0,28139.0,20.0,0.0,0.0,True
142017_415_0,28127.0,28140.0,13.0,0.0,0.0,True
113553_402_0,28097.0,28141.0,44.0,24.0,0.5455,True
239610_451_0,28092.0,28141.0,49.0,26.0,0.5306,True
184328_431_0,28117.0,28144.0,27.0,3.0,0.1111,True
100634_396_0,28107.0,28151.0,44.0,5.0,0.1136,True
143800_416_0,28105.0,28152.0,47.0,2.0,0.0426,True
194444_436_0,28109.0,28152.0,43.0,4.0,0.093,True
267784_465_0,28111.0,28153.0,42.0,3.0,0.0714,True
158601_421_0,28108.0,28154.0,46.0,0.0,0.0,True
192060_435_0,28153.0,28163.0,10.0,0.0,0.0,True
197584_436_0,28128.0,28166.0,38.0,0.0,0.0,True
138014_412_0,28132.0,28167.0,35.0,0.0,0.0,True
233560_451_0,28128.0,28171.0,43.0,2.0,0.0465,True
237875_451_0,28122.0,28171.0,49.0,6.0,0.1224,True
260221_461_0,28130.0,28172.0,42.0,0.0,0.0,True
241599_452_0,28133.0,28173.0,40.0,0.0,0.0,True
248501_456_0,28124.0,28173.0,49.0,3.0,0.0612,True
273407_466_0,28134.0,28175.0,41.0,0.0,0.0,True
240250_452_0,28133.0,28178.0,45.0,2.0,0.0444,True
115406_403_0,28134.0,28179.0,45.0,8.0,0.1778,True
189371_434_0,28126.0,28181.0,55.0,5.0,0.0909,True
229282_450_0,28148.0,28182.0,34.0,6.0,0.1765,True
265964_464_0,28137.0,28182.0,45.0,7.0,0.1556,True
202005_438_0,28144.0,28184.0,40.0,0.0,0.0,True
157483_421_0,28146.0,28185.0,39.0,0.0,0.0,True
205117_440_0,28140.0,28185.0,45.0,4.0,0.0889,True
169529_426_0,28163.0,28186.0,23.0,0.0,0.0,True
224682_449_0,28147.0,28191.0,44.0,2.0,0.0455,True
251309_457_0,28138.0,28191.0,53.0,10.0,0.1887,True
180968_431_0,28171.0,28201.0,30.0,0.0,0.0,True
185690_432_0,28169.0,28201.0,32.0,0.0,0.0,True
228010_450_0,28166.0,28202.0,36.0,0.0,0.0,True
283267_472_0,28164.0,28203.0,39.0,0.0,0.0,True
221545_448_0,28152.0,28204.0,52.0,5.0,0.0962,True
201038_437_0,28150.0,28206.0,56.0,4.0,0.0714,True
193777_435_0,28157.0,28207.0,50.0,3.0,0.06,True
186001_432_0,28154.0,28208.0,54.0,4.0,0.0741,True
198097_436_0,28173.0,28211.0,38.0,0.0,0.0,True
236914_451_0,28177.0,28213.0,36.0,0.0,0.0,True
153510_420_0,28190.0,28224.0,34.0,0.0,0.0,True
122475_406_0,28193.0,28225.0,32.0,0.0,0.0,True
136022_411_0,28193.0,28226.0,33.0,0.0,0.0,True
153149_420_0,28197.0,28226.0,29.0,0.0,0.0,True
232786_451_0,28195.0,28231.0,36.0,0.0,0.0,True
270722_466_0,28199.0,28232.0,33.0,0.0,0.0,True
168779_425_0,28175.0,28234.0,59.0,15.0,0.2542,True
214099_444_0,28203.0,28234.0,31.0,0.0,0.0,True
192641_435_0,28205.0,28236.0,31.0,8.0,0.2581,True
243343_452_0,28203.0,28237.0,34.0,7.0,0.2059,True
128389_408_0,28217.0,28238.0,21.0,2.0,0.0952,True
209839_441_0,28207.0,28238.0,31.0,0.0,0.0,True
164516_422_0,28220.0,28239.0,19.0,1.0,0.0526,True
259614_461_0,28197.0,28240.0,43.0,4.0,0.093,True
272033_466_0,28199.0,28242.0,43.0,4.0,0.093,True
269181_465_0,28211.0,28245.0,34.0,0.0,0.0,True
243431_452_0,28216.0,28247.0,31.0,0.0,0.0,True
177103_429_0,28213.0,28248.0,35.0,0.0,0.0,True
143945_416_0,28218.0,28251.0,33.0,0.0,0.0,True
230732_450_0,28162.0,28252.0,90.0,38.0,0.4222,True
156507_420_0,28215.0,28256.0,41.0,0.0,0.0,True
180268_430_0,28210.0,28257.0,47.0,5.0,0.1064,True
244321_453_0,28215.0,28258.0,43.0,2.0,0.0465,True
222821_448_0,28172.0,28259.0,87.0,36.0,0.4138,True
251039_457_0,28215.0,28259.0,44.0,4.0,0.0909,True
117127_404_0,28220.0,28260.0,40.0,2.0,0.05,True
161686_421_0,28189.0,28260.0,71.0,21.0,0.2958,True
166507_424_0,28233.0,28268.0,35.0,0.0,0.0,True
189906_434_0,28235.0,28269.0,34.0,0.0,0.0,True
243333_452_0,28237.0,28271.0,34.0,0.0,0.0,True
280500_471_0,28239.0,28273.0,34.0,0.0,0.0,True
285558_474_0,28237.0,28273.0,36.0,0.0,0.0,True
240589_452_0,28263.0,28274.0,11.0,0.0,0.0,True
166643_424_0,28237.0,28275.0,38.0,0.0,0.0,True
289688_477_0,28241.0,28275.0,34.0,0.0,0.0,True
250663_456_0,28241.0,28277.0,36.0,0.0,0.0,True
102374_396_0,28224.0,28279.0,55.0,37.0,0.6727,True
193036_435_0,28222.0,28281.0,59.0,38.0,0.6441,True
241031_452_0,28244.0,28282.0,38.0,18.0,0.4737,True
138188_412_0,28226.0,28283.0,57.0,36.0,0.6316,True
198650_436_0,28251.0,28290.0,39.0,2.0,0.0513,True
224664_449_0,28257.0,28293.0,36.0,0.0,0.0,True
212076_442_0,28259.0,28295.0,36.0,0.0,0.0,True
252459_458_0,28259.0,28295.0,36.0,0.0,0.0,True
119889_405_0,28264.0,28296.0,32.0,0.0,0.0,True
277750_469_0,28262.0,28296.0,34.0,0.0,0.0,True
265825_464_0,28283.0,28300.0,17.0,0.0,0.0,True
263319_462_0,28286.0,28301.0,15.0,0.0,0.0,True
269273_465_0,28279.0,28301.0,22.0,3.0,0.1364,True
146134_416_0,28285.0,28303.0,18.0,0.0,0.0,True
238336_451_0,28267.0,28310.0,43.0,6.0,0.1395,True
120205_405_0,28272.0,28311.0,39.0,2.0,0.0513,True
132229_410_0,28270.0,28312.0,42.0,3.0,0.0714,True
207751_441_0,28289.0,28312.0,23.0,4.0,0.1739,True
256684_460_0,28270.0,28312.0,42.0,0.0,0.0,True
252410_458_0,28273.0,28314.0,41.0,0.0,0.0,True
246686_455_0,28278.0,28315.0,37.0,0.0,0.0,True
258714_461_0,28266.0,28322.0,56.0,10.0,0.1786,True
238695_451_0,28288.0,28323.0,35.0,0.0,0.0,True
106740_399_0,28293.0,28324.0,31.0,8.0,0.2581,True
244056_453_0,28280.0,28324.0,44.0,3.0,0.0682,True
177745_430_0,28291.0,28326.0,35.0,0.0,0.0,True
209686_441_0,28301.0,28326.0,25.0,1.0,0.04,True
219724_447_0,28302.0,28335.0,33.0,0.0,0.0,True
81814_389_0,28305.0,28339.0,34.0,0.0,0.0,True
141639_415_0,28296.0,28345.0,49.0,5.0,0.102,True
227886_450_0,28304.0,28346.0,42.0,0.0,0.0,True
214892_445_0,28302.0,28347.0,45.0,2.0,0.0444,True
223379_449_0,28314.0,28348.0,34.0,12.0,0.3529,True
260001_461_0,28298.0,28348.0,50.0,2.0,0.04,True
274645_467_0,28310.0,28348.0,38.0,5.0,0.1316,True
254616_459_0,28319.0,28349.0,30.0,5.0,0.1667,True
