vehicle_id,enter_time_s,departure_time_s,travel_time_s,accumulated_waiting_time_s,waiting_fraction,completed_trip,trip_status
12606,2847.0,,753.0,100.0,0.1328,False,on_map_at_end
12605,2847.0,,753.0,100.0,0.1328,False,on_map_at_end
12602,2847.0,,753.0,100.0,0.1328,False,on_map_at_end
12600,3209.0,,391.0,100.0,0.2558,False,on_map_at_end
12599,2847.0,,753.0,100.0,0.1328,False,on_map_at_end
12587,2847.0,,753.0,100.0,0.1328,False,on_map_at_end
12737,3261.0,,339.0,100.0,0.295,False,on_map_at_end
12749,2882.0,,718.0,100.0,0.1393,False,on_map_at_end
12979,3299.0,,301.0,100.0,0.3322,False,on_map_at_end
12764,2884.0,,716.0,100.0,0.1397,False,on_map_at_end
12978,2935.0,,665.0,100.0,0.1504,False,on_map_at_end
12976,2933.0,,667.0,100.0,0.1499,False,on_map_at_end
12969,2932.0,,668.0,100.0,0.1497,False,on_map_at_end
12959,2928.0,,672.0,100.0,0.1488,False,on_map_at_end
12950,2925.0,,675.0,100.0,0.1481,False,on_map_at_end
12947,2924.0,,676.0,100.0,0.1479,False,on_map_at_end
12942,2923.0,,677.0,100.0,0.1477,False,on_map_at_end
12941,2923.0,,677.0,100.0,0.1477,False,on_map_at_end
12932,2921.0,,679.0,100.0,0.1473,False,on_map_at_end
12929,2921.0,,679.0,100.0,0.1473,False,on_map_at_end
12919,2915.0,,685.0,100.0,0.146,False,on_map_at_end
12900,2911.0,,689.0,100.0,0.1451,False,on_map_at_end
12894,2910.0,,690.0,100.0,0.1449,False,on_map_at_end
12875,2907.0,,693.0,100.0,0.1443,False,on_map_at_end
12874,2907.0,,693.0,100.0,0.1443,False,on_map_at_end
12868,3291.0,,309.0,100.0,0.3236,False,on_map_at_end
12867,2907.0,,693.0,100.0,0.1443,False,on_map_at_end
12853,2907.0,,693.0,100.0,0.1443,False,on_map_at_end
12852,2907.0,,693.0,100.0,0.1443,False,on_map_at_end
12847,2906.0,,694.0,100.0,0.1441,False,on_map_at_end
12836,2902.0,,698.0,100.0,0.1433,False,on_map_at_end
12835,2902.0,,698.0,100.0,0.1433,False,on_map_at_end
12830,2900.0,,700.0,100.0,0.1429,False,on_map_at_end
12824,2898.0,,702.0,100.0,0.1425,False,on_map_at_end
12813,2895.0,,705.0,100.0,0.1418,False,on_map_at_end
12809,2893.0,,707.0,100.0,0.1414,False,on_map_at_end
12804,2891.0,,709.0,100.0,0.141,False,on_map_at_end
12784,2884.0,,716.0,100.0,0.1397,False,on_map_at_end
12773,2884.0,,716.0,100.0,0.1397,False,on_map_at_end
11584,2629.0,,971.0,100.0,0.103,False,on_map_at_end
11579,2627.0,,973.0,100.0,0.1028,False,on_map_at_end
11570,2625.0,,975.0,100.0,0.1026,False,on_map_at_end
10592,2404.0,,1196.0,100.0,0.0836,False,on_map_at_end
10582,2404.0,,1196.0,100.0,0.0836,False,on_map_at_end
10575,2401.0,,1199.0,100.0,0.0834,False,on_map_at_end
10572,2401.0,,1199.0,100.0,0.0834,False,on_map_at_end
10568,2401.0,,1199.0,100.0,0.0834,False,on_map_at_end
10567,2403.0,,1197.0,100.0,0.0835,False,on_map_at_end
10558,2401.0,,1199.0,100.0,0.0834,False,on_map_at_end
10552,2401.0,,1199.0,100.0,0.0834,False,on_map_at_end
10549,2503.0,,1097.0,100.0,0.0912,False,on_map_at_end
10547,2400.0,,1200.0,100.0,0.0833,False,on_map_at_end
10545,2399.0,,1201.0,100.0,0.0833,False,on_map_at_end
10542,2397.0,,1203.0,100.0,0.0831,False,on_map_at_end
10541,2397.0,,1203.0,100.0,0.0831,False,on_map_at_end
10539,2396.0,,1204.0,100.0,0.0831,False,on_map_at_end
10537,2394.0,,1206.0,100.0,0.0829,False,on_map_at_end
10536,2393.0,,1207.0,100.0,0.0829,False,on_map_at_end
10530,2391.0,,1209.0,100.0,0.0827,False,on_map_at_end
10523,2389.0,,1211.0,100.0,0.0826,False,on_map_at_end
10522,2389.0,,1211.0,100.0,0.0826,False,on_map_at_end
10512,2386.0,,1214.0,100.0,0.0824,False,on_map_at_end
10511,2386.0,,1214.0,100.0,0.0824,False,on_map_at_end
10483,2378.0,,1222.0,100.0,0.0818,False,on_map_at_end
10477,2454.0,,1146.0,100.0,0.0873,False,on_map_at_end
10476,2376.0,,1224.0,100.0,0.0817,False,on_map_at_end
10473,2376.0,,1224.0,100.0,0.0817,False,on_map_at_end
10467,2374.0,,1226.0,100.0,0.0816,False,on_map_at_end
10458,2372.0,,1228.0,100.0,0.0814,False,on_map_at_end
10457,2371.0,,1229.0,100.0,0.0814,False,on_map_at_end
10456,2371.0,,1229.0,100.0,0.0814,False,on_map_at_end
10451,2369.0,,1231.0,100.0,0.0812,False,on_map_at_end
10591,2403.0,,1197.0,100.0,0.0835,False,on_map_at_end
10609,2404.0,,1196.0,100.0,0.0836,False,on_map_at_end
10442,2367.0,,1233.0,100.0,0.0811,False,on_map_at_end
10613,2403.0,,1197.0,100.0,0.0835,False,on_map_at_end
10784,2453.0,,1147.0,100.0,0.0872,False,on_map_at_end
10783,2453.0,,1147.0,100.0,0.0872,False,on_map_at_end
10777,2451.0,,1149.0,100.0,0.087,False,on_map_at_end
10771,2450.0,,1150.0,100.0,0.087,False,on_map_at_end
10770,2449.0,,1151.0,100.0,0.0869,False,on_map_at_end
10768,2448.0,,1152.0,100.0,0.0868,False,on_map_at_end
10755,2442.0,,1158.0,100.0,0.0864,False,on_map_at_end
10752,2442.0,,1158.0,100.0,0.0864,False,on_map_at_end
10751,2995.0,,605.0,100.0,0.1653,False,on_map_at_end
10748,2440.0,,1160.0,100.0,0.0862,False,on_map_at_end
10745,2440.0,,1160.0,100.0,0.0862,False,on_map_at_end
10740,2691.0,,909.0,100.0,0.11,False,on_map_at_end
10733,2437.0,,1163.0,100.0,0.086,False,on_map_at_end
10726,2434.0,,1166.0,100.0,0.0858,False,on_map_at_end
10716,2430.0,,1170.0,100.0,0.0855,False,on_map_at_end
10708,2428.0,,1172.0,100.0,0.0853,False,on_map_at_end
10700,2427.0,,1173.0,100.0,0.0853,False,on_map_at_end
10696,2427.0,,1173.0,100.0,0.0853,False,on_map_at_end
10694,2427.0,,1173.0,100.0,0.0853,False,on_map_at_end
10688,2427.0,,1173.0,100.0,0.0853,False,on_map_at_end
10678,2425.0,,1175.0,100.0,0.0851,False,on_map_at_end
10663,2417.0,,1183.0,100.0,0.0845,False,on_map_at_end
10659,2684.0,,916.0,100.0,0.1092,False,on_map_at_end
10656,2414.0,,1186.0,100.0,0.0843,False,on_map_at_end
10631,2405.0,,1195.0,100.0,0.0837,False,on_map_at_end
10621,2403.0,,1197.0,100.0,0.0835,False,on_map_at_end
10620,2403.0,,1197.0,100.0,0.0835,False,on_map_at_end
10618,2403.0,,1197.0,100.0,0.0835,False,on_map_at_end
10617,2407.0,,1193.0,100.0,0.0838,False,on_map_at_end
10443,2433.0,,1167.0,100.0,0.0857,False,on_map_at_end
10441,2367.0,,1233.0,100.0,0.0811,False,on_map_at_end
11563,2621.0,,979.0,100.0,0.1021,False,on_map_at_end
10237,2329.0,,1271.0,100.0,0.0787,False,on_map_at_end
10222,2324.0,,1276.0,100.0,0.0784,False,on_map_at_end
10218,3143.0,,457.0,100.0,0.2188,False,on_map_at_end
10203,2318.0,,1282.0,100.0,0.078,False,on_map_at_end
10196,2316.0,,1284.0,100.0,0.0779,False,on_map_at_end
10190,2314.0,,1286.0,100.0,0.0778,False,on_map_at_end
10189,2314.0,,1286.0,100.0,0.0778,False,on_map_at_end
10182,2312.0,,1288.0,100.0,0.0776,False,on_map_at_end
10178,2309.0,,1291.0,100.0,0.0775,False,on_map_at_end
10175,2308.0,,1292.0,100.0,0.0774,False,on_map_at_end
10173,2308.0,,1292.0,100.0,0.0774,False,on_map_at_end
10162,2307.0,,1293.0,100.0,0.0773,False,on_map_at_end
10145,2307.0,,1293.0,100.0,0.0773,False,on_map_at_end
10143,2307.0,,1293.0,100.0,0.0773,False,on_map_at_end
10130,2305.0,,1295.0,100.0,0.0772,False,on_map_at_end
10121,2952.0,,648.0,100.0,0.1543,False,on_map_at_end
10114,2297.0,,1303.0,100.0,0.0767,False,on_map_at_end
10111,2296.0,,1304.0,100.0,0.0767,False,on_map_at_end
10108,2294.0,,1306.0,100.0,0.0766,False,on_map_at_end
10093,2289.0,,1311.0,100.0,0.0763,False,on_map_at_end
10071,3434.0,,166.0,100.0,0.6024,False,on_map_at_end
10069,2353.0,,1247.0,100.0,0.0802,False,on_map_at_end
10065,2283.0,,1317.0,100.0,0.0759,False,on_map_at_end
10046,2283.0,,1317.0,100.0,0.0759,False,on_map_at_end
10045,2283.0,,1317.0,100.0,0.0759,False,on_map_at_end
10044,2283.0,,1317.0,100.0,0.0759,False,on_map_at_end
10037,2283.0,,1317.0,100.0,0.0759,False,on_map_at_end
10027,2281.0,,1319.0,100.0,0.0758,False,on_map_at_end
10024,2281.0,,1319.0,100.0,0.0758,False,on_map_at_end
10023,2281.0,,1319.0,100.0,0.0758,False,on_map_at_end
10232,2327.0,,1273.0,100.0,0.0786,False,on_map_at_end
10248,2360.0,,1240.0,100.0,0.0806,False,on_map_at_end
10439,2367.0,,1233.0,100.0,0.0811,False,on_map_at_end
10251,2335.0,,1265.0,100.0,0.0791,False,on_map_at_end
10438,2367.0,,1233.0,100.0,0.0811,False,on_map_at_end
10437,2367.0,,1233.0,100.0,0.0811,False,on_map_at_end
10422,2367.0,,1233.0,100.0,0.0811,False,on_map_at_end
10415,2367.0,,1233.0,100.0,0.0811,False,on_map_at_end
10414,2367.0,,1233.0,100.0,0.0811,False,on_map_at_end
10413,2367.0,,1233.0,100.0,0.0811,False,on_map_at_end
10412,2367.0,,1233.0,100.0,0.0811,False,on_map_at_end
10406,2366.0,,1234.0,100.0,0.081,False,on_map_at_end
10396,2425.0,,1175.0,100.0,0.0851,False,on_map_at_end
10392,3455.0,,145.0,100.0,0.6897,False,on_map_at_end
10373,2354.0,,1246.0,100.0,0.0803,False,on_map_at_end
10359,2350.0,,1250.0,100.0,0.08,False,on_map_at_end
10344,2346.0,,1254.0,100.0,0.0797,False,on_map_at_end
10334,2421.0,,1179.0,100.0,0.0848,False,on_map_at_end
10330,2344.0,,1256.0,100.0,0.0796,False,on_map_at_end
10329,2343.0,,1257.0,100.0,0.0796,False,on_map_at_end
10325,2344.0,,1256.0,100.0,0.0796,False,on_map_at_end
10324,3150.0,,450.0,100.0,0.2222,False,on_map_at_end
10322,2343.0,,1257.0,100.0,0.0796,False,on_map_at_end
10312,2344.0,,1256.0,100.0,0.0796,False,on_map_at_end
10309,2342.0,,1258.0,100.0,0.0795,False,on_map_at_end
10299,2341.0,,1259.0,100.0,0.0794,False,on_map_at_end
10297,2341.0,,1259.0,100.0,0.0794,False,on_map_at_end
10296,2341.0,,1259.0,100.0,0.0794,False,on_map_at_end
10292,2341.0,,1259.0,100.0,0.0794,False,on_map_at_end
10288,2341.0,,1259.0,100.0,0.0794,False,on_map_at_end
10281,2341.0,,1259.0,100.0,0.0794,False,on_map_at_end
10271,2341.0,,1259.0,100.0,0.0794,False,on_map_at_end
10270,2341.0,,1259.0,100.0,0.0794,False,on_map_at_end
10791,2455.0,,1145.0,100.0,0.0873,False,on_map_at_end
10792,2456.0,,1144.0,100.0,0.0874,False,on_map_at_end
10803,2461.0,,1139.0,100.0,0.0878,False,on_map_at_end
11383,2587.0,,1013.0,100.0,0.0987,False,on_map_at_end
11373,2583.0,,1017.0,100.0,0.0983,False,on_map_at_end
11371,2584.0,,1016.0,100.0,0.0984,False,on_map_at_end
11370,2582.0,,1018.0,100.0,0.0982,False,on_map_at_end
11365,3473.0,,127.0,100.0,0.7874,False,on_map_at_end
11360,2582.0,,1018.0,100.0,0.0982,False,on_map_at_end
11359,2581.0,,1019.0,100.0,0.0981,False,on_map_at_end
11356,2581.0,,1019.0,100.0,0.0981,False,on_map_at_end
11354,2581.0,,1019.0,100.0,0.0981,False,on_map_at_end
11353,2581.0,,1019.0,100.0,0.0981,False,on_map_at_end
11352,2581.0,,1019.0,100.0,0.0981,False,on_map_at_end
11340,2584.0,,1016.0,100.0,0.0984,False,on_map_at_end
11332,2581.0,,1019.0,100.0,0.0981,False,on_map_at_end
11330,2580.0,,1020.0,100.0,0.098,False,on_map_at_end
11328,2582.0,,1018.0,100.0,0.0982,False,on_map_at_end
11321,2578.0,,1022.0,100.0,0.0978,False,on_map_at_end
11319,2577.0,,1023.0,100.0,0.0978,False,on_map_at_end
11313,2576.0,,1024.0,100.0,0.0977,False,on_map_at_end
11312,2575.0,,1025.0,100.0,0.0976,False,on_map_at_end
11271,2559.0,,1041.0,100.0,0.0961,False,on_map_at_end
11255,2555.0,,1045.0,100.0,0.0957,False,on_map_at_end
11242,2551.0,,1049.0,100.0,0.0953,False,on_map_at_end
11239,2550.0,,1050.0,100.0,0.0952,False,on_map_at_end
11236,2550.0,,1050.0,100.0,0.0952,False,on_map_at_end
11226,3468.0,,132.0,100.0,0.7576,False,on_map_at_end
11223,2547.0,,1053.0,100.0,0.095,False,on_map_at_end
11222,2547.0,,1053.0,100.0,0.095,False,on_map_at_end
11218,2547.0,,1053.0,100.0,0.095,False,on_map_at_end
11216,2547.0,,1053.0,100.0,0.095,False,on_map_at_end
11202,2545.0,,1055.0,100.0,0.0948,False,on_map_at_end
11375,2583.0,,1017.0,100.0,0.0983,False,on_map_at_end
11391,2583.0,,1017.0,100.0,0.0983,False,on_map_at_end
10804,2461.0,,1139.0,100.0,0.0878,False,on_map_at_end
11394,2584.0,,1016.0,100.0,0.0984,False,on_map_at_end
11550,2618.0,,982.0,100.0,0.1018,False,on_map_at_end
11547,2616.0,,984.0,100.0,0.1016,False,on_map_at_end
11535,2612.0,,988.0,100.0,0.1012,False,on_map_at_end
11533,2612.0,,988.0,100.0,0.1012,False,on_map_at_end
11532,2612.0,,988.0,100.0,0.1012,False,on_map_at_end
11529,2611.0,,989.0,100.0,0.1011,False,on_map_at_end
11521,2609.0,,991.0,100.0,0.1009,False,on_map_at_end
11507,2607.0,,993.0,100.0,0.1007,False,on_map_at_end
11506,2607.0,,993.0,100.0,0.1007,False,on_map_at_end
11502,2607.0,,993.0,100.0,0.1007,False,on_map_at_end
11499,2607.0,,993.0,100.0,0.1007,False,on_map_at_end
11498,2607.0,,993.0,100.0,0.1007,False,on_map_at_end
11491,2607.0,,993.0,100.0,0.1007,False,on_map_at_end
11480,2607.0,,993.0,100.0,0.1007,False,on_map_at_end
11479,2607.0,,993.0,100.0,0.1007,False,on_map_at_end
11468,2605.0,,995.0,100.0,0.1005,False,on_map_at_end
11466,2605.0,,995.0,100.0,0.1005,False,on_map_at_end
11461,2603.0,,997.0,100.0,0.1003,False,on_map_at_end
11452,2600.0,,1000.0,100.0,0.1,False,on_map_at_end
11448,2598.0,,1002.0,100.0,0.0998,False,on_map_at_end
11444,2596.0,,1004.0,100.0,0.0996,False,on_map_at_end
11438,2593.0,,1007.0,100.0,0.0993,False,on_map_at_end
11436,2592.0,,1008.0,100.0,0.0992,False,on_map_at_end
11431,2590.0,,1010.0,100.0,0.099,False,on_map_at_end
11427,2589.0,,1011.0,100.0,0.0989,False,on_map_at_end
11406,3480.0,,120.0,100.0,0.8333,False,on_map_at_end
11402,2583.0,,1017.0,100.0,0.0983,False,on_map_at_end
11398,2584.0,,1016.0,100.0,0.0984,False,on_map_at_end
11395,2584.0,,1016.0,100.0,0.0984,False,on_map_at_end
11198,3169.0,,431.0,100.0,0.232,False,on_map_at_end
11197,2544.0,,1056.0,100.0,0.0947,False,on_map_at_end
11182,2539.0,,1061.0,100.0,0.0943,False,on_map_at_end
11178,2538.0,,1062.0,100.0,0.0942,False,on_map_at_end
10991,2498.0,,1102.0,100.0,0.0907,False,on_map_at_end
10966,2489.0,,1111.0,100.0,0.09,False,on_map_at_end
10965,2490.0,,1110.0,100.0,0.0901,False,on_map_at_end
10955,3080.0,,520.0,100.0,0.1923,False,on_map_at_end
10952,2487.0,,1113.0,100.0,0.0898,False,on_map_at_end
10950,2487.0,,1113.0,100.0,0.0898,False,on_map_at_end
10942,2487.0,,1113.0,100.0,0.0898,False,on_map_at_end
10941,2487.0,,1113.0,100.0,0.0898,False,on_map_at_end
10930,2487.0,,1113.0,100.0,0.0898,False,on_map_at_end
10929,2487.0,,1113.0,100.0,0.0898,False,on_map_at_end
10917,2486.0,,1114.0,100.0,0.0898,False,on_map_at_end
10915,2484.0,,1116.0,100.0,0.0896,False,on_map_at_end
10906,2479.0,,1121.0,100.0,0.0892,False,on_map_at_end
10903,2477.0,,1123.0,100.0,0.089,False,on_map_at_end
10877,2468.0,,1132.0,100.0,0.0883,False,on_map_at_end
10873,2466.0,,1134.0,100.0,0.0882,False,on_map_at_end
10859,2463.0,,1137.0,100.0,0.088,False,on_map_at_end
10856,2463.0,,1137.0,100.0,0.088,False,on_map_at_end
10853,2463.0,,1137.0,100.0,0.088,False,on_map_at_end
10852,2463.0,,1137.0,100.0,0.088,False,on_map_at_end
10851,2463.0,,1137.0,100.0,0.088,False,on_map_at_end
10842,2463.0,,1137.0,100.0,0.088,False,on_map_at_end
10836,2463.0,,1137.0,100.0,0.088,False,on_map_at_end
10833,2463.0,,1137.0,100.0,0.088,False,on_map_at_end
10826,2461.0,,1139.0,100.0,0.0878,False,on_map_at_end
10824,2461.0,,1139.0,100.0,0.0878,False,on_map_at_end
10821,2461.0,,1139.0,100.0,0.0878,False,on_map_at_end
10818,2461.0,,1139.0,100.0,0.0878,False,on_map_at_end
10814,2461.0,,1139.0,100.0,0.0878,False,on_map_at_end
11001,2502.0,,1098.0,100.0,0.0911,False,on_map_at_end
11005,3122.0,,478.0,100.0,0.2092,False,on_map_at_end
11006,2504.0,,1096.0,100.0,0.0912,False,on_map_at_end
11093,3140.0,,460.0,100.0,0.2174,False,on_map_at_end
11156,2530.0,,1070.0,100.0,0.0935,False,on_map_at_end
11153,2530.0,,1070.0,100.0,0.0935,False,on_map_at_end
11149,2528.0,,1072.0,100.0,0.0933,False,on_map_at_end
11143,3152.0,,448.0,100.0,0.2232,False,on_map_at_end
11133,3144.0,,456.0,100.0,0.2193,False,on_map_at_end
11131,2523.0,,1077.0,100.0,0.0929,False,on_map_at_end
11130,2523.0,,1077.0,100.0,0.0929,False,on_map_at_end
11129,2523.0,,1077.0,100.0,0.0929,False,on_map_at_end
11128,2523.0,,1077.0,100.0,0.0929,False,on_map_at_end
11126,2523.0,,1077.0,100.0,0.0929,False,on_map_at_end
11110,2523.0,,1077.0,100.0,0.0929,False,on_map_at_end
11107,2523.0,,1077.0,100.0,0.0929,False,on_map_at_end
11101,2522.0,,1078.0,100.0,0.0928,False,on_map_at_end
11089,2521.0,,1079.0,100.0,0.0927,False,on_map_at_end
11017,2507.0,,1093.0,100.0,0.0915,False,on_map_at_end
11087,2521.0,,1079.0,100.0,0.0927,False,on_map_at_end
11084,2521.0,,1079.0,100.0,0.0927,False,on_map_at_end
11083,2521.0,,1079.0,100.0,0.0927,False,on_map_at_end
11080,2521.0,,1079.0,100.0,0.0927,False,on_map_at_end
11072,2521.0,,1079.0,100.0,0.0927,False,on_map_at_end
11068,2521.0,,1079.0,100.0,0.0927,False,on_map_at_end
11061,2521.0,,1079.0,100.0,0.0927,False,on_map_at_end
11057,2519.0,,1081.0,100.0,0.0925,False,on_map_at_end
11048,2516.0,,1084.0,100.0,0.0923,False,on_map_at_end
11041,2515.0,,1085.0,100.0,0.0922,False,on_map_at_end
11036,2514.0,,1086.0,100.0,0.0921,False,on_map_at_end
11032,2512.0,,1088.0,100.0,0.0919,False,on_map_at_end
11028,2511.0,,1089.0,100.0,0.0918,False,on_map_at_end
13420,3027.0,,573.0,100.0,0.1745,False,on_map_at_end
13430,3309.0,,291.0,100.0,0.3436,False,on_map_at_end
4606,1083.0,,2517.0,100.0,0.0397,False,on_map_at_end
3755,905.0,,2695.0,100.0,0.0371,False,on_map_at_end
3749,903.0,,2697.0,100.0,0.0371,False,on_map_at_end
3727,903.0,,2697.0,100.0,0.0371,False,on_map_at_end
3723,901.0,,2699.0,100.0,0.0371,False,on_map_at_end
3711,901.0,,2699.0,100.0,0.0371,False,on_map_at_end
3709,901.0,,2699.0,100.0,0.0371,False,on_map_at_end
3702,901.0,,2699.0,100.0,0.0371,False,on_map_at_end
3675,897.0,,2703.0,100.0,0.037,False,on_map_at_end
3665,1633.0,,1967.0,100.0,0.0508,False,on_map_at_end
3647,888.0,,2712.0,100.0,0.0369,False,on_map_at_end
3646,888.0,,2712.0,100.0,0.0369,False,on_map_at_end
3643,887.0,,2713.0,100.0,0.0369,False,on_map_at_end
3615,878.0,,2722.0,100.0,0.0367,False,on_map_at_end
3607,877.0,,2723.0,100.0,0.0367,False,on_map_at_end
3599,874.0,,2726.0,100.0,0.0367,False,on_map_at_end
3595,874.0,,2726.0,100.0,0.0367,False,on_map_at_end
3591,872.0,,2728.0,100.0,0.0367,False,on_map_at_end
3587,1574.0,,2026.0,100.0,0.0494,False,on_map_at_end
3583,870.0,,2730.0,100.0,0.0366,False,on_map_at_end
3579,867.0,,2733.0,100.0,0.0366,False,on_map_at_end
3578,867.0,,2733.0,100.0,0.0366,False,on_map_at_end
3571,867.0,,2733.0,100.0,0.0366,False,on_map_at_end
3564,867.0,,2733.0,100.0,0.0366,False,on_map_at_end
3562,867.0,,2733.0,100.0,0.0366,False,on_map_at_end
3555,1568.0,,2032.0,100.0,0.0492,False,on_map_at_end
3552,867.0,,2733.0,100.0,0.0366,False,on_map_at_end
3551,867.0,,2733.0,100.0,0.0366,False,on_map_at_end
3541,866.0,,2734.0,100.0,0.0366,False,on_map_at_end
3537,865.0,,2735.0,100.0,0.0366,False,on_map_at_end
3534,865.0,,2735.0,100.0,0.0366,False,on_map_at_end
3750,903.0,,2697.0,100.0,0.0371,False,on_map_at_end
3764,905.0,,2695.0,100.0,0.0371,False,on_map_at_end
3511,859.0,,2741.0,100.0,0.0365,False,on_map_at_end
3773,907.0,,2693.0,100.0,0.0371,False,on_map_at_end
3908,937.0,,2663.0,100.0,0.0376,False,on_map_at_end
3905,936.0,,2664.0,100.0,0.0375,False,on_map_at_end
3902,1738.0,,1862.0,100.0,0.0537,False,on_map_at_end
3898,935.0,,2665.0,100.0,0.0375,False,on_map_at_end
3888,1714.0,,1886.0,100.0,0.053,False,on_map_at_end
3887,933.0,,2667.0,100.0,0.0375,False,on_map_at_end
3884,968.0,,2632.0,100.0,0.038,False,on_map_at_end
3879,1708.0,,1892.0,100.0,0.0529,False,on_map_at_end
3878,929.0,,2671.0,100.0,0.0374,False,on_map_at_end
3870,927.0,,2673.0,100.0,0.0374,False,on_map_at_end
3868,927.0,,2673.0,100.0,0.0374,False,on_map_at_end
3867,927.0,,2673.0,100.0,0.0374,False,on_map_at_end
3866,927.0,,2673.0,100.0,0.0374,False,on_map_at_end
3865,927.0,,2673.0,100.0,0.0374,False,on_map_at_end
3860,927.0,,2673.0,100.0,0.0374,False,on_map_at_end
3857,927.0,,2673.0,100.0,0.0374,False,on_map_at_end
3832,924.0,,2676.0,100.0,0.0374,False,on_map_at_end
3829,932.0,,2668.0,100.0,0.0375,False,on_map_at_end
3825,922.0,,2678.0,100.0,0.0373,False,on_map_at_end
3822,921.0,,2679.0,100.0,0.0373,False,on_map_at_end
3821,921.0,,2679.0,100.0,0.0373,False,on_map_at_end
3820,920.0,,2680.0,100.0,0.0373,False,on_map_at_end
3819,920.0,,2680.0,100.0,0.0373,False,on_map_at_end
3815,920.0,,2680.0,100.0,0.0373,False,on_map_at_end
3812,919.0,,2681.0,100.0,0.0373,False,on_map_at_end
3810,1677.0,,1923.0,100.0,0.052,False,on_map_at_end
3806,1672.0,,1928.0,100.0,0.0519,False,on_map_at_end
3801,916.0,,2684.0,100.0,0.0373,False,on_map_at_end
3780,908.0,,2692.0,100.0,0.0371,False,on_map_at_end
3531,864.0,,2736.0,100.0,0.0365,False,on_map_at_end
3509,859.0,,2741.0,100.0,0.0365,False,on_map_at_end
392,168.0,,3432.0,100.0,0.0291,False,on_map_at_end
3277,809.0,,2791.0,100.0,0.0358,False,on_map_at_end
3265,807.0,,2793.0,100.0,0.0358,False,on_map_at_end
3264,807.0,,2793.0,100.0,0.0358,False,on_map_at_end
3258,807.0,,2793.0,100.0,0.0358,False,on_map_at_end
3254,807.0,,2793.0,100.0,0.0358,False,on_map_at_end
3247,807.0,,2793.0,100.0,0.0358,False,on_map_at_end
3242,807.0,,2793.0,100.0,0.0358,False,on_map_at_end
3238,807.0,,2793.0,100.0,0.0358,False,on_map_at_end
3226,804.0,,2796.0,100.0,0.0358,False,on_map_at_end
3223,803.0,,2797.0,100.0,0.0358,False,on_map_at_end
3222,803.0,,2797.0,100.0,0.0358,False,on_map_at_end
3219,803.0,,2797.0,100.0,0.0358,False,on_map_at_end
3218,803.0,,2797.0,100.0,0.0358,False,on_map_at_end
3217,802.0,,2798.0,100.0,0.0357,False,on_map_at_end
3201,796.0,,2804.0,100.0,0.0357,False,on_map_at_end
3181,789.0,,2811.0,100.0,0.0356,False,on_map_at_end
3163,784.0,,2816.0,100.0,0.0355,False,on_map_at_end
3150,784.0,,2816.0,100.0,0.0355,False,on_map_at_end
3141,783.0,,2817.0,100.0,0.0355,False,on_map_at_end
3128,781.0,,2819.0,100.0,0.0355,False,on_map_at_end
3122,781.0,,2819.0,100.0,0.0355,False,on_map_at_end
3113,781.0,,2819.0,100.0,0.0355,False,on_map_at_end
3109,782.0,,2818.0,100.0,0.0355,False,on_map_at_end
3105,781.0,,2819.0,100.0,0.0355,False,on_map_at_end
3092,780.0,,2820.0,100.0,0.0355,False,on_map_at_end
3069,772.0,,2828.0,100.0,0.0354,False,on_map_at_end
3047,766.0,,2834.0,100.0,0.0353,False,on_map_at_end
3046,766.0,,2834.0,100.0,0.0353,False,on_map_at_end
3042,765.0,,2835.0,100.0,0.0353,False,on_map_at_end
3038,764.0,,2836.0,100.0,0.0353,False,on_map_at_end
3270,809.0,,2791.0,100.0,0.0358,False,on_map_at_end
3291,813.0,,2787.0,100.0,0.0359,False,on_map_at_end
3504,858.0,,2742.0,100.0,0.0365,False,on_map_at_end
3301,816.0,,2784.0,100.0,0.0359,False,on_map_at_end
3495,856.0,,2744.0,100.0,0.0364,False,on_map_at_end
3487,852.0,,2748.0,100.0,0.0364,False,on_map_at_end
3484,851.0,,2749.0,100.0,0.0364,False,on_map_at_end
3479,849.0,,2751.0,100.0,0.0364,False,on_map_at_end
3474,848.0,,2752.0,100.0,0.0363,False,on_map_at_end
3468,847.0,,2753.0,100.0,0.0363,False,on_map_at_end
3459,845.0,,2755.0,100.0,0.0363,False,on_map_at_end
3454,843.0,,2757.0,100.0,0.0363,False,on_map_at_end
3452,844.0,,2756.0,100.0,0.0363,False,on_map_at_end
3444,843.0,,2757.0,100.0,0.0363,False,on_map_at_end
3435,844.0,,2756.0,100.0,0.0363,False,on_map_at_end
3431,845.0,,2755.0,100.0,0.0363,False,on_map_at_end
3430,843.0,,2757.0,100.0,0.0363,False,on_map_at_end
3427,844.0,,2756.0,100.0,0.0363,False,on_map_at_end
3415,843.0,,2757.0,100.0,0.0363,False,on_map_at_end
3405,841.0,,2759.0,100.0,0.0362,False,on_map_at_end
3404,841.0,,2759.0,100.0,0.0362,False,on_map_at_end
3403,841.0,,2759.0,100.0,0.0362,False,on_map_at_end
3393,841.0,,2759.0,100.0,0.0362,False,on_map_at_end
3388,841.0,,2759.0,100.0,0.0362,False,on_map_at_end
3380,841.0,,2759.0,100.0,0.0362,False,on_map_at_end
3360,838.0,,2762.0,100.0,0.0362,False,on_map_at_end
3352,834.0,,2766.0,100.0,0.0362,False,on_map_at_end
3337,828.0,,2772.0,100.0,0.0361,False,on_map_at_end
